學年度,縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,男學生數,女學生數,原住民學生比率,上學年男畢業生數,上學年女畢業生數
111,[08]南投縣,中寮鄉,國小,084677,縣立中寮國小,公立,偏遠,[541]南投縣中寮鄉永平村永平路316號,(049)2691322,https://clinps.ntct.edu.tw/index.php,6,46,48,0,7,4
111,[08]南投縣,中寮鄉,國小,084678,縣立爽文國小,公立,偏遠,[541]南投縣中寮鄉爽文村龍南路159號,(049)2601003,https://swps.ntct.edu.tw/,6,26,20,0,2,3
111,[08]南投縣,中寮鄉,國小,084679,縣立永樂國小,公立,偏遠,[541]南投縣中寮鄉福盛村永樂路88號,(049)2691473,https://ulps.ntct.edu.tw/index.php,6,9,9,5.56,2,3
111,[08]南投縣,中寮鄉,國小,084681,縣立清水國小,公立,偏遠,[541]南投縣中寮鄉清水村瀧林巷3號,(049)2601079,https://chs.ntct.edu.tw/,6,32,22,3.7,5,5
111,[08]南投縣,中寮鄉,國小,084683,縣立永和國小,公立,偏遠,[541]南投縣中寮鄉龍南路321之1號,(049)2601068,https://uhps.ntct.edu.tw/,6,18,13,0,2,5
111,[08]南投縣,中寮鄉,國小,084684,縣立廣福國小,公立,偏遠,[541]南投縣中寮鄉廣福村內城巷3之2號,(049)2691464,https://kfps.ntct.edu.tw/,6,16,12,0,1,6
111,[08]南投縣,魚池鄉,國小,084687,縣立魚池國小,公立,偏遠,[555]南投縣魚池鄉魚池村瓊文巷41號,(049)2895537,https://yces.ntct.edu.tw/,11,83,78,8.07,14,15
111,[08]南投縣,魚池鄉,國小,084688,縣立頭社國小,公立,偏遠,[555]南投縣魚池鄉頭社村平和巷105號,(049)2861237,https://tsps.ntct.edu.tw/app/home.php,6,17,17,5.88,2,1
111,[08]南投縣,魚池鄉,國小,084689,縣立東光國小,公立,偏遠,[555]南投縣魚池鄉東光村慶隆巷36號,(049)2880584,https://tkps.ntct.edu.tw/,6,27,22,14.29,1,3
111,[08]南投縣,魚池鄉,國小,084690,縣立五城國小,公立,偏遠,[555]南投縣魚池鄉五城村華龍巷1之2號,(049)2896455,https://wcps.ntct.edu.tw/,6,16,16,0,1,1
111,[08]南投縣,魚池鄉,國小,084691,縣立明潭國小,公立,偏遠,[555]南投縣魚池鄉水社村中山路190號,(049)2855045,https://mtps.ntct.edu.tw/,6,14,20,0,3,1
111,[08]南投縣,魚池鄉,國小,084693,縣立新城國小,公立,偏遠,[555]南投縣魚池鄉新城村通文巷7之1號,(049)2895724,https://scps.ntct.edu.tw/,7,61,49,6.36,11,8
111,[08]南投縣,魚池鄉,國小,084694,縣立伊達邵國小,公立,特偏,[555]南投縣魚池鄉日月村中正路211巷1號,(049)2850441,https://dchps.ntct.edu.tw/,6,18,10,25,3,1
111,[08]南投縣,魚池鄉,國小,084695,縣立共和國小,公立,偏遠,[555]南投縣魚池鄉共和村五馬巷57之1號,(049)2880608,https://khrps.ntct.edu.tw/,6,14,15,6.9,3,4
111,[08]南投縣,國姓鄉,國小,084696,縣立國姓國小,公立,偏遠,[544]南投縣國姓鄉石門村國姓路311號,(049)2721018,http://a139.ntct.edu.tw/bin/home.php,10,92,75,2.99,14,13
111,[08]南投縣,國姓鄉,國小,084697,縣立北山國小,公立,偏遠,[544]南投縣國姓鄉中正路4段119-1號,(049)2451935,https://psps.ntct.edu.tw/,6,37,39,1.32,6,5
111,[08]南投縣,國姓鄉,國小,084698,縣立北港國小,公立,特偏,[544]南投縣國姓鄉北港村國姓路63號,(049)2461345,https://bkps.ntct.edu.tw/,6,26,17,27.91,5,7
111,[08]南投縣,國姓鄉,國小,084699,縣立福龜國小,公立,偏遠,[544]南投縣國姓鄉福龜村長壽巷83號,(049)2721019,https://vkps.ntct.edu.tw/,6,23,26,4.08,2,3
111,[08]南投縣,國姓鄉,國小,084700,縣立長流國小,公立,特偏,[544]南投縣國姓鄉長流村大長路559號,(049)2431006,https://clps.ntct.edu.tw/,6,14,19,6.06,7,3
111,[08]南投縣,國姓鄉,國小,084701,縣立南港國小,公立,偏遠,[544]南投縣國姓鄉南港路112之8號,(049)2451937,https://nkes.ntct.edu.tw/,5,5,4,0,0,0
111,[08]南投縣,國姓鄉,國小,084702,縣立育樂國小,公立,偏遠,[544]南投縣國姓鄉柑林村中正路2段223號,(049)2721274,https://wlps.ntct.edu.tw/,6,19,12,0,0,5
111,[08]南投縣,國姓鄉,國小,084703,縣立港源國小,公立,特偏,[544]南投縣國姓鄉南港村港頭巷60號,(049)2451933,https://kwps.ntct.edu.tw/,6,5,4,0,1,1
111,[08]南投縣,國姓鄉,國小,084704,縣立長福國小,公立,特偏,[544]南投縣國姓鄉長福村大長路71號,(049)2431295,https://cfups.ntct.edu.tw/,6,25,22,2.13,1,0
111,[08]南投縣,國姓鄉,國小,084705,縣立乾峰國小,公立,偏遠,[544]南投縣國姓鄉乾溝村中西巷3號,(049)2721385,https://cfps.ntct.edu.tw/,6,16,20,11.11,2,2
111,[08]南投縣,水里鄉,國小,084707,縣立郡坑國小,公立,特偏,[553]南投縣水里鄉上安村水信路3段303巷8號,(049)2821421,https://www.gkps.ntct.edu.tw/bin/home.php,6,16,18,2.94,3,2
111,[08]南投縣,水里鄉,國小,084708,縣立民和國小,公立,特偏,[553]南投縣水里鄉民和村文明路70號,(049)2741140,https://r133.ntct.edu.tw/,6,17,17,35.29,2,2
111,[08]南投縣,水里鄉,國小,084709,縣立新興國小,公立,偏遠,[553]南投縣水里鄉新興村新興巷15號,(049)2811187,https://sseps.ntct.edu.tw/,6,18,12,0,1,1
111,[08]南投縣,水里鄉,國小,084711,縣立永興國小,公立,偏遠,[553]南投縣水里鄉永興村林朋巷148號,(049)2772545,https://usps.ntct.edu.tw/,6,21,20,4.88,4,3
111,[08]南投縣,水里鄉,國小,084714,縣立成城國小,公立,偏遠,[553]南投縣水里鄉中山路二段150號,(049)2770140,https://cchups.ntct.edu.tw/app/home.php,9,84,76,5,5,13
111,[08]南投縣,信義鄉,國小,084716,縣立信義國小,公立,特偏,[556]南投縣信義鄉明德村玉山路24號,(049)2791263,https://hips.ntct.edu.tw/,7,24,20,75,7,2
111,[08]南投縣,信義鄉,國小,084717,縣立羅娜國小,公立,極偏,[556]南投縣信義鄉羅娜村1鄰信筆巷73號,(049)2831327,https://lnps.ntct.edu.tw/,6,41,50,97.8,9,11
111,[08]南投縣,信義鄉,國小,084718,縣立同富國小,公立,極偏,[556]南投縣信義鄉同富村同和巷4號,(049)2701503,https://tfups.ntct.edu.tw/,7,66,50,58.62,9,14
111,[08]南投縣,信義鄉,國小,084719,縣立愛國國小,公立,特偏,[556]南投縣信義鄉愛國村愛國巷108號,(049)2791465,http://a160.ntct.edu.tw/bin/home.php,6,27,23,10,5,5
111,[08]南投縣,信義鄉,國小,084720,縣立人和國小,公立,特偏,[556]南投縣信義鄉人和村民生巷3號,(049)2773259,https://zhes.ntct.edu.tw/,6,47,36,97.59,8,6
111,[08]南投縣,信義鄉,國小,084721,縣立地利國小,公立,特偏,[556]南投縣信義鄉地利村開信巷17號,(049)2741254,https://dlps.ntct.edu.tw/,6,34,34,95.59,5,4
111,[08]南投縣,信義鄉,國小,084722,縣立東埔國小,公立,極偏,[556]南投縣信義鄉東埔村開高巷63號,(049)2701340,https://tpups.ntct.edu.tw/,6,25,19,97.73,2,3
111,[08]南投縣,信義鄉,國小,084724,縣立潭南國小,公立,極偏,[556]南投縣信義鄉潭南村和平巷49號,(049)2741381,https://tnps.ntct.edu.tw/,6,40,45,100,14,6
111,[08]南投縣,信義鄉,國小,084727,縣立桐林國小,公立,極偏,[556]南投縣信義鄉同富村太平巷18號,(049)2701483,https://tlps.ntct.edu.tw/,6,16,15,6.45,8,2
111,[08]南投縣,信義鄉,國小,084728,縣立隆華國小,公立,極偏,[556]南投縣信義鄉神木村民和巷65-6號,(049)2701478,http://a164.ntct.edu.tw/bin/home.php,6,26,24,18,3,1
111,[08]南投縣,信義鄉,國小,084729,縣立希娜巴嵐國小,公立,極偏,[556]南投縣信義鄉新鄉村新鄉路80號,(049)2831591,http://a165.ntct.edu.tw/bin/home.php,6,25,23,97.92,6,3
111,[08]南投縣,信義鄉,國小,084730,縣立久美國小,公立,極偏,[556]南投縣信義鄉望美村美信巷54號,(049)2831506,http://www.loxa.edu.tw/schoolweb.html?webId=581,6,22,30,98.08,8,3
111,[08]南投縣,信義鄉,國小,084731,縣立雙龍國小,公立,極偏,[556]南投縣信義鄉雙龍村光復巷4號,(049)2741325,https://sles.ntct.edu.tw/,6,19,26,100,0,6
111,[08]南投縣,信義鄉,國小,084732,縣立豐丘國小,公立,極偏,[556]南投縣信義鄉豐丘村高平巷77號,(049)2791723,https://fcps.ntct.edu.tw/,6,17,7,83.33,4,2
111,[08]南投縣,仁愛鄉,國小,084733,縣立仁愛國小,公立,極偏,[546]南投縣仁愛鄉大同村山農巷5號,(049)2802373,https://raes.ntct.edu.tw/,6,25,24,87.76,3,6
111,[08]南投縣,仁愛鄉,國小,084734,縣立親愛國小,公立,極偏,[546]南投縣仁愛鄉親愛村高平路3號,(049)2974033,http://60.249.80.244/school/abschool/index.php,6,25,13,89.47,4,4
111,[08]南投縣,仁愛鄉,國小,084735,縣立法治國小,公立,極偏,[546]南投縣仁愛鄉法治村界山巷6號,(049)2977061,https://fzps.ntct.edu.tw/,6,31,42,100,8,2
111,[08]南投縣,仁愛鄉,國小,084736,縣立德鹿谷國小,公立,極偏,[546]南投縣仁愛鄉德鹿谷村莎都部落一巷23號,(049)2970063,http://hzps.ntct.edu.tw,6,15,13,100,1,0
111,[08]南投縣,仁愛鄉,國小,084737,縣立互助國小,公立,極偏,[546]南投縣仁愛鄉互助村中華路19號,(049)2941016,https://hgps.ntct.edu.tw/,6,36,30,98.48,11,6
111,[08]南投縣,仁愛鄉,國小,084738,縣立力行國小,公立,極偏,[546]南投縣仁愛鄉力行村新望洋67號,(049)2955078,https://lhes.ntct.edu.tw/,5,7,7,100,2,0
111,[08]南投縣,仁愛鄉,國小,084739,縣立南豐國小,公立,極偏,[546]南投縣仁愛鄉南豐村楓林路3號,(049)2920037,https://nfps.ntct.edu.tw/,6,23,23,91.3,6,3
111,[08]南投縣,仁愛鄉,國小,084740,縣立中正國小,公立,極偏,[546]南投縣仁愛鄉中正村平等巷114號,(049)2925114,https://ccheps.ntct.edu.tw/,6,47,46,96.77,3,10
111,[08]南投縣,仁愛鄉,國小,084741,縣立廬山國小,公立,極偏,[546]南投縣仁愛鄉精英村中華巷19號,(049)2970385,http://a175.ntct.edu.tw,6,29,23,98.08,5,6
111,[08]南投縣,仁愛鄉,國小,084742,縣立發祥國小,公立,極偏,[546]南投縣仁愛鄉發祥村光復巷24號,(049)2955030,https://fsnps.ntct.edu.tw/,6,5,9,100,1,2
111,[08]南投縣,仁愛鄉,國小,084743,縣立萬豐國小,公立,極偏,[546]南投縣仁愛鄉萬豐村清華巷8號,(049)2974123,https://wfps.ntct.edu.tw/,6,33,25,98.28,5,4
111,[08]南投縣,仁愛鄉,國小,084744,縣立都達國小,公立,極偏,[546]南投縣仁愛鄉都達村法觀路17號,(049)2970053,https://tdps.ntct.edu.tw/,6,25,15,100,4,5
111,[08]南投縣,仁愛鄉,國小,084745,縣立春陽國小,公立,極偏,[546]南投縣仁愛鄉春陽村永樂巷58號,(049)2802573,https://cwps.ntct.edu.tw/,6,35,37,98.61,5,3
111,[08]南投縣,仁愛鄉,國小,084746,縣立紅葉國小,公立,極偏,[546]南投縣仁愛鄉發祥村仁盛路70號,(049)2955075,https://hyps.ntct.edu.tw/,5,10,8,100,2,2
111,[08]南投縣,仁愛鄉,國小,084747,縣立清境國小,公立,極偏,[546]南投縣仁愛鄉定遠新村24號,(049)2802572,https://cgps.ntct.edu.tw/,6,36,29,30.77,6,1
111,[09]雲林縣,古坑鄉,國小,094615,縣立華山國小,公立,偏遠,[646]雲林縣古坑鄉華山村41號,(05)5901243,https://hses.ylc.edu.tw/,6,19,18,5.41,4,2
111,[09]雲林縣,古坑鄉,國小,094617,縣立桂林國小,公立,偏遠,[646]雲林縣古坑鄉桂林村95號,(05)5901048,https://gles.ylc.edu.tw/,6,17,16,0,3,1
111,[09]雲林縣,古坑鄉,國小,094618,縣立樟湖生態國(中)小,公立,偏遠,[646]雲林縣古坑鄉樟湖村石橋50-2號,(05)5811044,https://jhps.ylc.edu.tw/,6,29,28,0,5,6
111,[09]雲林縣,古坑鄉,國小,094619,縣立草嶺生態地質國小,公立,特偏,[646]雲林縣古坑鄉草嶺村56-8號,(05)5831010,https://tles.ylc.edu.tw/,6,14,4,0,1,0
111,[09]雲林縣,古坑鄉,國小,094620,縣立華南國小,公立,偏遠,[646]雲林縣古坑鄉華南村28號,(05)5901529,https://hnes.ylc.edu.tw/,6,60,57,4.27,7,3
111,[09]雲林縣,古坑鄉,國小,094621,縣立興昌國小,公立,偏遠,[646]雲林縣古坑鄉崁腳村南昌路6號,(05)5821060,https://scps.ylc.edu.tw/,6,9,10,0,2,2
111,[09]雲林縣,古坑鄉,國小,094622,縣立山峰華德福實小,公立,特偏,[646]雲林縣古坑鄉荷苞村山峰17號,(05)5822075,http://tw.school.uschoolnet.com/?id=es00002076,6,44,38,0,3,7
111,[09]雲林縣,林內鄉,國小,094628,縣立成功國小,公立,偏遠,[643]雲林縣林內鄉坪頂村1號,(05)5892090,https://ckes.ylc.edu.tw/,6,13,16,0,2,3
111,[09]雲林縣,莿桐鄉,國小,094640,縣立六合國小,公立,偏遠,[647]雲林縣莿桐鄉六合村東興路63號,(05)5712810,https://lhes.ylc.edu.tw/,6,39,36,0,4,3
111,[09]雲林縣,大埤鄉,國小,094644,縣立舊庄國小,公立,偏遠,[631]雲林縣大埤鄉怡然村怡然路92號,(05)5912094,https://jjes.ylc.edu.tw/,6,43,33,0,5,6
111,[09]雲林縣,大埤鄉,國小,094645,縣立仁和國小,公立,偏遠,[631]雲林縣大埤鄉豐岡村仁和路4號,(05)5912454,https://zhes.ylc.edu.tw/,6,48,31,3.8,3,4
111,[09]雲林縣,大埤鄉,國小,094646,縣立嘉興國小,公立,偏遠,[631]雲林縣大埤鄉嘉興村嘉興路65號,(05)5912434,https://jsps.ylc.edu.tw/,6,25,15,5,3,4
111,[09]雲林縣,土庫鎮,國小,094660,縣立馬光國小,公立,偏遠,[633]雲林縣土庫鎮西平里馬光路174號,(05)6653864,https://mkps.ylc.edu.tw/,12,145,116,0.77,24,20
111,[09]雲林縣,土庫鎮,國小,094661,縣立埤腳國小,公立,偏遠,[633]雲林縣土庫鎮埤腳里56號,(05)6622204,https://pjes.ylc.edu.tw/,6,20,18,0,9,5
111,[09]雲林縣,土庫鎮,國小,094662,縣立後埔國小,公立,偏遠,[633]雲林縣土庫鎮後埔里241號,(05)6650483,https://hpps.ylc.edu.tw/,8,77,65,0.7,6,11
111,[09]雲林縣,土庫鎮,國小,094663,縣立秀潭國小,公立,偏遠,[633]雲林縣土庫鎮奮起里秀潭9號,(05)6622004,https://stes.ylc.edu.tw/,6,7,11,0,3,3
111,[09]雲林縣,土庫鎮,國小,094664,縣立新庄國小,公立,偏遠,[633]雲林縣土庫鎮新庄里南新庄1號,(05)6652874,https://sjes.ylc.edu.tw/,6,11,13,0,3,2
111,[09]雲林縣,土庫鎮,國小,094665,縣立宏崙國小,公立,偏遠,[633]雲林縣土庫鎮崙內里果圍41號,(05)6653824,https://hlps.ylc.edu.tw/,6,24,24,0,5,4
111,[09]雲林縣,褒忠鄉,國小,094666,縣立褒忠國小,公立,偏遠,[634]雲林縣褒忠鄉埔姜村中勝路72號,(05)6972054,https://bcps.ylc.edu.tw/,17,210,177,0.78,40,10
111,[09]雲林縣,褒忠鄉,國小,094667,縣立龍巖國小,公立,偏遠,[634]雲林縣褒忠鄉民生路28巷15號,(05)6972454,https://lyes.ylc.edu.tw/,6,24,20,0,1,4
111,[09]雲林縣,褒忠鄉,國小,094668,縣立復興國小,公立,偏遠,[634]雲林縣褒忠鄉新湖村復興路71號,(05)6972490,https://fhes.ylc.edu.tw/,6,14,22,0,3,2
111,[09]雲林縣,褒忠鄉,國小,094669,縣立潮厝華德福實驗國小,公立,偏遠,[634]雲林縣褒忠鄉潮厝村96號,(05)6972644,https://ctes.ylc.edu.tw/,6,62,61,0,10,9
111,[09]雲林縣,東勢鄉,國小,094670,縣立東勢國小,公立,偏遠,[635]雲林縣東勢鄉東南村東榮路29巷9號,(05)6991036,https://tsps.ylc.edu.tw/,11,113,104,0,18,17
111,[09]雲林縣,東勢鄉,國小,094671,縣立安南國小,公立,偏遠,[635]雲林縣東勢鄉安南村安南路109號,(05)6991454,https://anes.ylc.edu.tw/,6,30,20,0,4,2
111,[09]雲林縣,東勢鄉,國小,094672,縣立明倫國小,公立,偏遠,[635]雲林縣東勢鄉月眉村中山路10號,(05)6991504,https://miles.ylc.edu.tw/,6,37,25,0,4,3
111,[09]雲林縣,東勢鄉,國小,094673,縣立同安國小,公立,偏遠,[635]雲林縣東勢鄉同安路67號,(05)6991244,https://taes.ylc.edu.tw/,6,22,14,0,4,3
111,[09]雲林縣,東勢鄉,國小,094674,縣立龍潭國小,公立,偏遠,[635]雲林縣東勢鄉龍潭村信義路1號,(05)6991414,https://ltes.ylc.edu.tw/,6,22,9,0,3,4
111,[09]雲林縣,臺西鄉,國小,094675,縣立臺西國小,公立,偏遠,[636]雲林縣臺西鄉台西村民權路9號,(05)6982045,https://tsies.ylc.edu.tw/,12,124,103,0.88,22,12
111,[09]雲林縣,臺西鄉,國小,094676,縣立崙豐國小,公立,偏遠,[636]雲林縣臺西鄉永豐村崙豐路42號,(05)6982142,https://lfes.ylc.edu.tw/,11,88,104,0,18,13
111,[09]雲林縣,臺西鄉,國小,094677,縣立泉州國小,公立,偏遠,[636]雲林縣臺西鄉牛厝村舊泉州20號,(05)6982145,https://cjps.ylc.edu.tw/,6,33,29,0,4,8
111,[09]雲林縣,臺西鄉,國小,094678,縣立新興國小,公立,偏遠,[636]雲林縣臺西鄉和豐村復興路53號,(05)6900143,https://sses.ylc.edu.tw/,6,39,32,1.41,6,6
111,[09]雲林縣,臺西鄉,國小,094679,縣立尚德國小,公立,偏遠,[636]雲林縣臺西鄉溪頂村12號,(05)6982074,https://sdes.ylc.edu.tw/,6,27,23,0,7,5
111,[09]雲林縣,二崙鄉,國小,094688,縣立二崙國小,公立,偏遠,[649]雲林縣二崙鄉崙東村中興路36號,(05)5982241,https://elps.ylc.edu.tw/,14,167,138,0.66,32,34
111,[09]雲林縣,二崙鄉,國小,094689,縣立三和國小,公立,偏遠,[649]雲林縣二崙鄉三和村二鄰17號,(05)5982795,https://shoes.ylc.edu.tw/,6,19,5,0,1,6
111,[09]雲林縣,二崙鄉,國小,094690,縣立油車國小,公立,偏遠,[649]雲林縣二崙鄉港後村港後路60號,(05)5982600,https://yces.ylc.edu.tw/,7,68,76,0,16,19
111,[09]雲林縣,二崙鄉,國小,094691,縣立大同國小,公立,偏遠,[649]雲林縣二崙鄉大同村大同路5號,(05)5982996,https://tatps.ylc.edu.tw/,6,18,22,0,7,4
111,[09]雲林縣,二崙鄉,國小,094692,縣立永定國小,公立,偏遠,[649]雲林縣二崙鄉永定村永定路238號,(05)5982796,https://ydes.ylc.edu.tw/,6,57,65,0,9,9
111,[09]雲林縣,二崙鄉,國小,094693,縣立義賢國小,公立,偏遠,[649]雲林縣二崙鄉楊賢村楊賢路1號,(05)5982797,https://ysps.ylc.edu.tw/,6,40,42,0,13,3
111,[09]雲林縣,二崙鄉,國小,094694,縣立旭光國小,公立,偏遠,[649]雲林縣二崙鄉大庄村酒姑村54號,(05)5982601,https://sges.ylc.edu.tw/,6,34,24,0,1,6
111,[09]雲林縣,二崙鄉,國小,094695,縣立來惠國小,公立,偏遠,[649]雲林縣二崙鄉來惠村來惠路12號,(05)5982995,https://lhps.ylc.edu.tw/,6,15,17,0,0,0
111,[09]雲林縣,崙背鄉,國小,094697,縣立豐榮國小,公立,偏遠,[637]雲林縣崙背鄉豐榮村豐榮路21號,(05)6552006,https://flps.ylc.edu.tw/,6,53,37,7.78,7,9
111,[09]雲林縣,崙背鄉,國小,094698,縣立大有國小,公立,偏遠,[637]雲林縣崙背鄉大有村一鄰14號,(05)6962741,https://dyes.ylc.edu.tw/,6,22,19,4.88,3,5
111,[09]雲林縣,崙背鄉,國小,094699,縣立中和國小,公立,偏遠,[637]雲林縣崙背鄉草湖村二鄰2號,(05)6552384,https://jhes.ylc.edu.tw/,6,31,27,0,7,5
111,[09]雲林縣,崙背鄉,國小,094700,縣立陽明國小,公立,偏遠,[637]雲林縣崙背鄉水尾村頂街1號,(05)6967670,https://ymes.ylc.edu.tw/,6,28,31,3.39,4,6
111,[09]雲林縣,崙背鄉,國小,094701,縣立東興國小,公立,偏遠,[637]雲林縣崙背鄉羅厝村東興路1號,(05)6962164,https://dses.ylc.edu.tw/,12,88,102,3.68,15,16
111,[09]雲林縣,麥寮鄉,國小,094702,縣立麥寮國小,公立,偏遠,[638]雲林縣麥寮鄉麥津村中山路260號,(05)6932266,https://mles.ylc.edu.tw/,44,591,552,1.75,100,85
111,[09]雲林縣,麥寮鄉,國小,094703,縣立橋頭國小,公立,偏遠,[638]雲林縣麥寮鄉橋頭村仁德路248號,(05)6912358,https://chtes.ylc.edu.tw/,24,310,276,4.44,42,39
111,[09]雲林縣,麥寮鄉,國小,094704,縣立明禮國小,公立,偏遠,[638]雲林縣麥寮鄉崙後村92號,(05)6932244,https://mlies.ylc.edu.tw/,6,34,25,1.69,7,3
111,[09]雲林縣,麥寮鄉,國小,094705,縣立興華國小,公立,偏遠,[638]雲林縣麥寮鄉興華村興化路1號,(05)6932574,https://shps.ylc.edu.tw/,6,29,33,4.84,4,4
111,[09]雲林縣,麥寮鄉,國小,094706,縣立豐安國小,公立,偏遠,[638]雲林縣麥寮鄉後安村227號,(05)6932759,https://faes.ylc.edu.tw/,6,47,41,2.27,10,8
111,[09]雲林縣,北港鎮,國小,094709,縣立好收國小,公立,偏遠,[651]雲林縣北港鎮好收里好收路20號,(05)7922254,https://hsps.ylc.edu.tw/,6,30,25,1.82,1,2
111,[09]雲林縣,北港鎮,國小,094710,縣立育英國小,公立,偏遠,[651]雲林縣北港鎮番溝里84號,(05)7921224,https://yyes.ylc.edu.tw/,5,14,11,0,2,3
111,[09]雲林縣,北港鎮,國小,094711,縣立東榮國小,公立,偏遠,[651]雲林縣北港鎮溝皂里174號,(05)7921304,https://dles.ylc.edu.tw/,6,21,20,2.44,5,2
111,[09]雲林縣,北港鎮,國小,094712,縣立朝陽國小,公立,偏遠,[651]雲林縣北港鎮扶朝里76號,(05)7832904,https://cyes.ylc.edu.tw/,6,8,9,0,2,3
111,[09]雲林縣,北港鎮,國小,094713,縣立辰光國小,公立,偏遠,[651]雲林縣北港鎮新厝里49號,(05)7834320,https://cgps.ylc.edu.tw/,6,17,9,0,5,4
111,[09]雲林縣,北港鎮,國小,094714,縣立僑美國小,公立,偏遠,[651]雲林縣北港鎮草湖里華勝路655號,(05)7832307,https://cmes.ylc.edu.tw/,6,23,26,0,7,9
111,[09]雲林縣,元長鄉,國小,094716,縣立新生國小,公立,偏遠,[655]雲林縣元長鄉瓦搖村新生路11號,(05)7983093,https://ssps.ylc.edu.tw/,6,34,37,0,8,7
111,[09]雲林縣,元長鄉,國小,094717,縣立客厝國小,公立,偏遠,[655]雲林縣元長鄉頂寮村11號,(05)7882718,https://kcps.ylc.edu.tw/,6,57,62,0,6,5
111,[09]雲林縣,元長鄉,國小,094718,縣立山內國小,公立,偏遠,[655]雲林縣元長鄉山內村南山路3號,(05)7882152,https://snes.ylc.edu.tw/,6,14,8,0,1,4
111,[09]雲林縣,元長鄉,國小,094719,縣立仁德國小,公立,偏遠,[655]雲林縣元長鄉內寮村內寮路6號,(05)7861976,https://rdps.ylc.edu.tw/,6,16,13,0,3,5
111,[09]雲林縣,元長鄉,國小,094720,縣立忠孝國小,公立,偏遠,[655]雲林縣元長鄉龍岩村148號,(05)7882096,https://jshes.ylc.edu.tw/,6,22,18,0,2,6
